worker_id,month,gross_earning,platform_fees,net_earning,currency,prev_month_net
WRK-000063,2025-01,1885.69,199.58,1686.11,EUR,1474.3
WRK-000063,2025-02,1793.21,189.79,1603.42,EUR,1686.11
WRK-000063,2025-03,1886.35,199.65,1686.7,EUR,1603.42
WRK-000063,2025-04,1965.93,208.07,1757.86,EUR,1686.7
WRK-000063,2025-05,1994.91,211.14,1783.77,EUR,1757.86
WRK-000063,2025-06,2123.43,224.74,1898.69,EUR,1783.77
WRK-000063,2025-07,1976.43,209.18,1767.25,EUR,1898.69
WRK-000063,2025-08,2145.45,227.07,1918.38,EUR,1767.25
WRK-000063,2025-09,2007.12,212.43,1794.69,EUR,1918.38
WRK-000063,2025-10,2061.26,218.16,1843.1,EUR,1794.69
WRK-000063,2025-11,1867.75,197.68,1670.07,EUR,1843.1
WRK-000063,2025-12,2085.17,220.69,1864.48,EUR,1670.07
WRK-000063,2026-01,2408.58,254.92,2153.66,EUR,1864.48
WRK-000063,2026-02,2384.97,252.42,2132.55,EUR,2153.66
WRK-000064,2024-07,2397.92,262.46,2135.46,EUR,0.0
WRK-000064,2024-08,2327.33,254.73,2072.6,EUR,2135.46
WRK-000064,2024-09,2176.26,238.2,1938.06,EUR,2072.6
WRK-000064,2024-10,2348.58,257.06,2091.52,EUR,1938.06
WRK-000064,2024-11,2344.97,256.67,2088.3,EUR,2091.52
WRK-000064,2024-12,2575.12,281.86,2293.26,EUR,2088.3
WRK-000064,2025-01,2649.62,290.01,2359.61,EUR,2293.26
WRK-000064,2025-02,2560.83,280.29,2280.54,EUR,2359.61
WRK-000064,2025-03,2734.38,299.29,2435.09,EUR,2280.54
WRK-000064,2025-04,2549.08,279.01,2270.07,EUR,2435.09
WRK-000064,2025-05,2485.98,272.1,2213.88,EUR,2270.07
WRK-000064,2025-06,2535.05,277.47,2257.58,EUR,2213.88
WRK-000064,2025-07,2448.88,268.04,2180.84,EUR,2257.58
WRK-000064,2025-08,2661.63,291.32,2370.31,EUR,2180.84
WRK-000064,2025-09,2562.06,280.43,2281.63,EUR,2370.31
WRK-000064,2025-10,2419.08,264.78,2154.3,EUR,2281.63
WRK-000064,2025-11,2721.83,297.91,2423.92,EUR,2154.3
WRK-000064,2025-12,2849.24,311.86,2537.38,EUR,2423.92
WRK-000064,2026-01,2917.31,319.31,2598.0,EUR,2537.38
WRK-000064,2026-02,2883.34,315.59,2567.75,EUR,2598.0
WRK-000065,2024-09,2572.3,245.58,2326.72,EUR,0.0
WRK-000065,2024-10,2668.91,254.8,2414.11,EUR,2326.72
WRK-000065,2024-11,2599.68,248.2,2351.48,EUR,2414.11
WRK-000065,2024-12,2867.35,273.75,2593.6,EUR,2351.48
WRK-000065,2025-01,2891.28,276.03,2615.25,EUR,2593.6
WRK-000065,2025-02,2954.75,282.09,2672.66,EUR,2615.25
WRK-000065,2025-03,2761.31,263.63,2497.68,EUR,2672.66
WRK-000065,2025-04,2759.41,263.45,2495.96,EUR,2497.68
WRK-000065,2025-05,2693.69,257.17,2436.52,EUR,2495.96
WRK-000065,2025-06,2868.01,273.81,2594.2,EUR,2436.52
WRK-000065,2025-07,2803.06,267.61,2535.45,EUR,2594.2
WRK-000065,2025-08,2723.76,260.04,2463.72,EUR,2535.45
WRK-000065,2025-09,2699.5,257.73,2441.77,EUR,2463.72
WRK-000065,2025-10,2813.8,268.64,2545.16,EUR,2441.77
WRK-000065,2025-11,2778.27,265.25,2513.02,EUR,2545.16
WRK-000065,2025-12,2753.13,262.85,2490.28,EUR,2513.02
WRK-000065,2026-01,2778.78,265.29,2513.49,EUR,2490.28
WRK-000065,2026-02,2865.5,273.57,2591.93,EUR,2513.49
WRK-000066,2024-03,1676.33,172.32,1504.01,EUR,0.0
WRK-000066,2024-04,1695.78,174.32,1521.46,EUR,1504.01
WRK-000066,2024-05,1659.43,170.59,1488.84,EUR,1521.46
WRK-000066,2024-06,1657.23,170.36,1486.87,EUR,1488.84
WRK-000066,2024-07,1693.81,174.12,1519.69,EUR,1486.87
WRK-000066,2024-08,1679.23,172.62,1506.61,EUR,1519.69
WRK-000066,2024-09,1710.49,175.83,1534.66,EUR,1506.61
WRK-000066,2024-10,1917.45,197.11,1720.34,EUR,1534.66
WRK-000066,2024-11,1933.27,198.74,1734.53,EUR,1720.34
WRK-000066,2024-12,1852.97,190.48,1662.49,EUR,1734.53
WRK-000066,2025-01,1820.16,187.11,1633.05,EUR,1662.49
WRK-000066,2025-02,1950.2,200.48,1749.72,EUR,1633.05
WRK-000066,2025-03,1965.92,202.09,1763.83,EUR,1749.72
WRK-000066,2025-04,1895.52,194.86,1700.66,EUR,1763.83
WRK-000066,2025-05,1872.12,192.45,1679.67,EUR,1700.66
WRK-000066,2025-06,1979.48,203.49,1775.99,EUR,1679.67
WRK-000066,2025-07,1972.32,202.75,1769.57,EUR,1775.99
WRK-000066,2025-08,1962.9,201.78,1761.12,EUR,1769.57
WRK-000066,2025-09,1990.52,204.62,1785.9,EUR,1761.12
WRK-000066,2025-10,1982.2,203.77,1778.43,EUR,1785.9
WRK-000066,2025-11,1901.94,195.52,1706.42,EUR,1778.43
WRK-000066,2025-12,1993.48,204.93,1788.55,EUR,1706.42
WRK-000066,2026-01,2056.04,211.36,1844.68,EUR,1788.55
WRK-000066,2026-02,2114.44,217.36,1897.08,EUR,1844.68
WRK-000067,2024-05,3065.22,407.56,2657.66,EUR,0.0
WRK-000067,2024-06,3191.9,424.4,2767.5,EUR,2657.66
WRK-000067,2024-07,2792.54,371.3,2421.24,EUR,2767.5
WRK-000067,2024-08,2582.89,343.43,2239.46,EUR,2421.24
WRK-000067,2024-09,2611.67,347.25,2264.42,EUR,2239.46
WRK-000067,2024-10,2832.09,376.56,2455.53,EUR,2264.42
WRK-000067,2024-11,3263.41,433.91,2829.5,EUR,2455.53
WRK-000067,2024-12,3114.02,414.05,2699.97,EUR,2829.5
WRK-000067,2025-01,2935.96,390.37,2545.59,EUR,2699.97
WRK-000067,2025-02,3062.77,407.23,2655.54,EUR,2545.59
WRK-000067,2025-03,3210.63,426.89,2783.74,EUR,2655.54
WRK-000067,2025-04,3285.64,436.87,2848.77,EUR,2783.74
WRK-000067,2025-05,3590.97,477.46,3113.51,EUR,2848.77
WRK-000067,2025-06,3407.42,453.06,2954.36,EUR,3113.51
WRK-000067,2025-07,2890.49,384.33,2506.16,EUR,2954.36
WRK-000067,2025-08,3168.24,421.26,2746.98,EUR,2506.16
WRK-000067,2025-09,2753.8,366.15,2387.65,EUR,2746.98
WRK-000067,2025-10,3249.18,432.02,2817.16,EUR,2387.65
WRK-000067,2025-11,3282.35,436.43,2845.92,EUR,2817.16
WRK-000067,2025-12,2967.19,394.52,2572.67,EUR,2845.92
WRK-000067,2026-01,3072.18,408.48,2663.7,EUR,2572.67
WRK-000067,2026-02,2873.7,382.09,2491.61,EUR,2663.7
WRK-000068,2024-08,1707.05,160.3,1546.75,EUR,0.0
WRK-000068,2024-09,1550.41,145.59,1404.82,EUR,1546.75
WRK-000068,2024-10,1639.05,153.92,1485.13,EUR,1404.82
WRK-000068,2024-11,1505.11,141.34,1363.77,EUR,1485.13
WRK-000068,2024-12,1542.98,144.9,1398.08,EUR,1363.77
WRK-000068,2025-01,1606.23,150.84,1455.39,EUR,1398.08
WRK-000068,2025-02,1500.52,140.91,1359.61,EUR,1455.39
WRK-000068,2025-03,1558.45,146.35,1412.1,EUR,1359.61
WRK-000068,2025-04,1479.63,138.95,1340.68,EUR,1412.1
WRK-000068,2025-05,1159.18,108.86,1050.32,EUR,1340.68
WRK-000068,2025-06,1405.53,131.99,1273.54,EUR,1050.32
WRK-000068,2025-07,1610.96,151.28,1459.68,EUR,1273.54
WRK-000068,2025-08,1611.43,151.33,1460.1,EUR,1459.68
WRK-000068,2025-09,1525.09,143.22,1381.87,EUR,1460.1
WRK-000068,2025-10,1700.26,159.67,1540.59,EUR,1381.87
WRK-000068,2025-11,1693.32,159.02,1534.3,EUR,1540.59
WRK-000068,2025-12,1958.0,183.87,1774.13,EUR,1534.3
WRK-000068,2026-01,1867.45,175.37,1692.08,EUR,1774.13
WRK-000068,2026-02,1577.22,148.11,1429.11,EUR,1692.08
WRK-000069,2024-05,2184.7,215.25,1969.45,EUR,0.0
WRK-000069,2024-06,2181.85,214.97,1966.88,EUR,1969.45
WRK-000069,2024-07,2119.6,208.84,1910.76,EUR,1966.88
WRK-000069,2024-08,2235.93,220.3,2015.63,EUR,1910.76
WRK-000069,2024-09,2056.28,202.6,1853.68,EUR,2015.63
WRK-000069,2024-10,2133.45,210.2,1923.25,EUR,1853.68
WRK-000069,2024-11,1938.32,190.98,1747.34,EUR,1923.25
WRK-000069,2024-12,2028.08,199.82,1828.26,EUR,1747.34
WRK-000069,2025-01,2156.46,212.47,1943.99,EUR,1828.26
WRK-000069,2025-02,2022.66,199.29,1823.37,EUR,1943.99
WRK-000069,2025-03,2011.79,198.22,1813.57,EUR,1823.37
WRK-000069,2025-04,2072.78,204.23,1868.55,EUR,1813.57
WRK-000069,2025-05,2038.37,200.84,1837.53,EUR,1868.55
WRK-000069,2025-06,2140.0,210.85,1929.15,EUR,1837.53
WRK-000069,2025-07,2088.71,205.8,1882.91,EUR,1929.15
WRK-000069,2025-08,2056.09,202.58,1853.51,EUR,1882.91
WRK-000069,2025-09,2244.61,221.16,2023.45,EUR,1853.51
WRK-000069,2025-10,2303.52,226.96,2076.56,EUR,2023.45
WRK-000069,2025-11,2374.08,233.91,2140.17,EUR,2076.56
WRK-000069,2025-12,2224.79,219.2,2005.59,EUR,2140.17
WRK-000069,2026-01,2170.35,213.84,1956.51,EUR,2005.59
WRK-000069,2026-02,2186.85,215.47,1971.38,EUR,1956.51
WRK-000070,2024-04,2871.57,393.42,2478.15,EUR,0.0
WRK-000070,2024-05,2539.49,347.92,2191.57,EUR,2478.15
WRK-000070,2024-06,2726.54,373.55,2352.99,EUR,2191.57
WRK-000070,2024-07,3199.42,438.34,2761.08,EUR,2352.99
WRK-000070,2024-08,2894.62,396.58,2498.04,EUR,2761.08
WRK-000070,2024-09,2910.11,398.7,2511.41,EUR,2498.04
WRK-000070,2024-10,2779.97,380.87,2399.1,EUR,2511.41
WRK-000070,2024-11,3304.97,452.8,2852.17,EUR,2399.1
WRK-000070,2024-12,2960.03,405.54,2554.49,EUR,2852.17
WRK-000070,2025-01,3216.33,440.65,2775.68,EUR,2554.49
WRK-000070,2025-02,3346.26,458.46,2887.8,EUR,2775.68
WRK-000070,2025-03,3101.75,424.96,2676.79,EUR,2887.8
WRK-000070,2025-04,2978.37,408.05,2570.32,EUR,2676.79
WRK-000070,2025-05,3095.53,424.1,2671.43,EUR,2570.32
WRK-000070,2025-06,3147.94,431.28,2716.66,EUR,2671.43
WRK-000070,2025-07,3279.61,449.32,2830.29,EUR,2716.66
WRK-000070,2025-08,3462.02,474.32,2987.7,EUR,2830.29
WRK-000070,2025-09,3194.98,437.73,2757.25,EUR,2987.7
WRK-000070,2025-10,3364.98,461.02,2903.96,EUR,2757.25
WRK-000070,2025-11,3031.08,415.27,2615.81,EUR,2903.96
WRK-000070,2025-12,2672.21,366.11,2306.1,EUR,2615.81
WRK-000070,2026-01,2913.04,399.1,2513.94,EUR,2306.1
WRK-000070,2026-02,2421.66,331.78,2089.88,EUR,2513.94
WRK-000071,2024-04,2770.12,262.41,2507.71,EUR,0.0
WRK-000071,2024-05,3097.41,293.42,2803.99,EUR,2507.71
WRK-000071,2024-06,3251.92,308.06,2943.86,EUR,2803.99
WRK-000071,2024-07,3081.01,291.86,2789.15,EUR,2943.86
WRK-000071,2024-08,3555.02,336.77,3218.25,EUR,2789.15
WRK-000071,2024-09,3198.92,303.03,2895.89,EUR,3218.25
WRK-000071,2024-10,3023.72,286.44,2737.28,EUR,2895.89
WRK-000071,2024-11,3129.64,296.47,2833.17,EUR,2737.28
WRK-000071,2024-12,2924.86,277.07,2647.79,EUR,2833.17
WRK-000071,2025-01,2742.16,259.77,2482.39,EUR,2647.79
WRK-000071,2025-02,2921.53,276.76,2644.77,EUR,2482.39
WRK-000071,2025-03,3098.84,293.55,2805.29,EUR,2644.77
WRK-000071,2025-04,3201.79,303.31,2898.48,EUR,2805.29
WRK-000071,2025-05,3193.25,302.5,2890.75,EUR,2898.48
WRK-000071,2025-06,3250.52,307.92,2942.6,EUR,2890.75
WRK-000071,2025-07,3504.49,331.98,3172.51,EUR,2942.6
WRK-000071,2025-08,2894.28,274.18,2620.1,EUR,3172.51
WRK-000071,2025-09,3108.67,294.48,2814.19,EUR,2620.1
WRK-000071,2025-10,3241.51,307.07,2934.44,EUR,2814.19
WRK-000071,2025-11,3247.94,307.68,2940.26,EUR,2934.44
WRK-000071,2025-12,2872.51,272.11,2600.4,EUR,2940.26
WRK-000071,2026-01,2860.82,271.01,2589.81,EUR,2600.4
WRK-000071,2026-02,3298.5,312.47,2986.03,EUR,2589.81
WRK-000072,2024-09,3029.03,305.95,2723.08,EUR,0.0
WRK-000072,2024-10,2926.38,295.59,2630.79,EUR,2723.08
WRK-000072,2024-11,2934.43,296.4,2638.03,EUR,2630.79
WRK-000072,2024-12,3080.64,311.17,2769.47,EUR,2638.03
WRK-000072,2025-01,3002.18,303.24,2698.94,EUR,2769.47
WRK-000072,2025-02,2833.48,286.2,2547.28,EUR,2698.94
WRK-000072,2025-03,2619.64,264.6,2355.04,EUR,2547.28
WRK-000072,2025-04,2623.96,265.04,2358.92,EUR,2355.04
WRK-000072,2025-05,2835.17,286.37,2548.8,EUR,2358.92
WRK-000072,2025-06,2882.84,291.19,2591.65,EUR,2548.8
WRK-000072,2025-07,2865.45,289.43,2576.02,EUR,2591.65
WRK-000072,2025-08,2726.41,275.39,2451.02,EUR,2576.02
WRK-000072,2025-09,2664.94,269.18,2395.76,EUR,2451.02
WRK-000072,2025-10,2935.84,296.54,2639.3,EUR,2395.76
WRK-000072,2025-11,2940.95,297.06,2643.89,EUR,2639.3
WRK-000072,2025-12,2872.8,290.17,2582.63,EUR,2643.89
WRK-000072,2026-01,2908.03,293.73,2614.3,EUR,2582.63
WRK-000072,2026-02,2942.46,297.21,2645.25,EUR,2614.3
WRK-000073,2024-07,2150.95,322.51,1828.44,EUR,0.0
WRK-000073,2024-08,2274.15,340.98,1933.17,EUR,1828.44
WRK-000073,2024-09,2503.33,375.34,2127.99,EUR,1933.17
WRK-000073,2024-10,2602.42,390.2,2212.22,EUR,2127.99
WRK-000073,2024-11,2551.48,382.56,2168.92,EUR,2212.22
WRK-000073,2024-12,2267.71,340.01,1927.7,EUR,2168.92
WRK-000073,2025-01,2320.69,347.96,1972.73,EUR,1927.7
WRK-000073,2025-02,2636.44,395.3,2241.14,EUR,1972.73
WRK-000073,2025-03,2369.36,355.25,2014.11,EUR,2241.14
WRK-000073,2025-04,2559.03,383.69,2175.34,EUR,2014.11
WRK-000073,2025-05,2451.33,367.54,2083.79,EUR,2175.34
WRK-000073,2025-06,2580.33,386.89,2193.44,EUR,2083.79
WRK-000073,2025-07,2384.93,357.59,2027.34,EUR,2193.44
WRK-000073,2025-08,2568.55,385.12,2183.43,EUR,2027.34
WRK-000073,2025-09,2746.67,411.83,2334.84,EUR,2183.43
WRK-000073,2025-10,2593.4,388.85,2204.55,EUR,2334.84
WRK-000073,2025-11,2545.12,381.61,2163.51,EUR,2204.55
WRK-000073,2025-12,2598.2,389.57,2208.63,EUR,2163.51
WRK-000073,2026-01,2658.56,398.62,2259.94,EUR,2208.63
WRK-000073,2026-02,2842.13,426.14,2415.99,EUR,2259.94
WRK-000074,2024-05,1529.75,141.44,1388.31,EUR,0.0
WRK-000074,2024-06,1414.71,130.8,1283.91,EUR,1388.31
WRK-000074,2024-07,1352.3,125.03,1227.27,EUR,1283.91
WRK-000074,2024-08,1361.62,125.9,1235.72,EUR,1227.27
WRK-000074,2024-09,1356.08,125.38,1230.7,EUR,1235.72
WRK-000074,2024-10,1419.31,131.23,1288.08,EUR,1230.7
WRK-000074,2024-11,1437.7,132.93,1304.77,EUR,1288.08
WRK-000074,2024-12,1330.0,122.97,1207.03,EUR,1304.77
WRK-000074,2025-01,1393.61,128.85,1264.76,EUR,1207.03
WRK-000074,2025-02,1425.97,131.85,1294.12,EUR,1264.76
WRK-000074,2025-03,1368.77,126.56,1242.21,EUR,1294.12
WRK-000074,2025-04,1482.04,137.03,1345.01,EUR,1242.21
WRK-000074,2025-05,1494.55,138.19,1356.36,EUR,1345.01
WRK-000074,2025-06,1571.88,145.34,1426.54,EUR,1356.36
WRK-000074,2025-07,1616.4,149.45,1466.95,EUR,1426.54
WRK-000074,2025-08,1606.69,148.55,1458.14,EUR,1466.95
WRK-000074,2025-09,1570.91,145.25,1425.66,EUR,1458.14
WRK-000074,2025-10,1531.38,141.59,1389.79,EUR,1425.66
WRK-000074,2025-11,1628.25,150.55,1477.7,EUR,1389.79
WRK-000074,2025-12,1704.87,157.63,1547.24,EUR,1477.7
WRK-000074,2026-01,1727.31,159.71,1567.6,EUR,1547.24
WRK-000074,2026-02,1788.15,165.33,1622.82,EUR,1567.6
WRK-000075,2024-04,1974.67,161.35,1813.32,EUR,0.0
WRK-000075,2024-05,1929.53,157.66,1771.87,EUR,1813.32
WRK-000075,2024-06,2181.99,178.29,2003.7,EUR,1771.87
WRK-000075,2024-07,2130.77,174.1,1956.67,EUR,2003.7
WRK-000075,2024-08,2219.52,181.35,2038.17,EUR,1956.67
WRK-000075,2024-09,2330.9,190.46,2140.44,EUR,2038.17
WRK-000075,2024-10,2238.81,182.93,2055.88,EUR,2140.44
WRK-000075,2024-11,2339.58,191.16,2148.42,EUR,2055.88
WRK-000075,2024-12,2086.88,170.52,1916.36,EUR,2148.42
WRK-000075,2025-01,1803.84,147.39,1656.45,EUR,1916.36
WRK-000075,2025-02,2006.36,163.94,1842.42,EUR,1656.45
WRK-000075,2025-03,1945.7,158.98,1786.72,EUR,1842.42
WRK-000075,2025-04,2003.09,163.67,1839.42,EUR,1786.72
WRK-000075,2025-05,2064.02,168.65,1895.37,EUR,1839.42
WRK-000075,2025-06,2058.78,168.22,1890.56,EUR,1895.37
WRK-000075,2025-07,1982.95,162.02,1820.93,EUR,1890.56
WRK-000075,2025-08,2167.76,177.13,1990.63,EUR,1820.93
WRK-000075,2025-09,2045.05,167.1,1877.95,EUR,1990.63
WRK-000075,2025-10,2134.91,174.44,1960.47,EUR,1877.95
WRK-000075,2025-11,2257.88,184.49,2073.39,EUR,1960.47
WRK-000075,2025-12,2410.62,196.97,2213.65,EUR,2073.39
WRK-000075,2026-01,2262.74,184.89,2077.85,EUR,2213.65
WRK-000075,2026-02,2383.25,194.73,2188.52,EUR,2077.85
WRK-000076,2024-07,2014.43,171.99,1842.44,EUR,0.0
WRK-000076,2024-08,2072.51,176.95,1895.56,EUR,1842.44
WRK-000076,2024-09,1895.6,161.84,1733.76,EUR,1895.56
WRK-000076,2024-10,2167.32,185.04,1982.28,EUR,1733.76
WRK-000076,2024-11,2125.23,181.45,1943.78,EUR,1982.28
WRK-000076,2024-12,2075.65,177.21,1898.44,EUR,1943.78
WRK-000076,2025-01,2031.89,173.48,1858.41,EUR,1898.44
WRK-000076,2025-02,2208.32,188.54,2019.78,EUR,1858.41
WRK-000076,2025-03,2294.96,195.94,2099.02,EUR,2019.78
WRK-000076,2025-04,2636.77,225.12,2411.65,EUR,2099.02
WRK-000076,2025-05,2384.13,203.55,2180.58,EUR,2411.65
WRK-000076,2025-06,2285.06,195.09,2089.97,EUR,2180.58
WRK-000076,2025-07,2251.85,192.26,2059.59,EUR,2089.97
WRK-000076,2025-08,2008.08,171.44,1836.64,EUR,2059.59
WRK-000076,2025-09,2219.07,189.46,2029.61,EUR,1836.64
WRK-000076,2025-10,2268.63,193.69,2074.94,EUR,2029.61
WRK-000076,2025-11,2382.66,203.43,2179.23,EUR,2074.94
WRK-000076,2025-12,2500.57,213.49,2287.08,EUR,2179.23
WRK-000076,2026-01,2739.86,233.92,2505.94,EUR,2287.08
WRK-000076,2026-02,2658.71,226.99,2431.72,EUR,2505.94
WRK-000077,2024-04,2404.43,290.27,2114.16,EUR,0.0
WRK-000077,2024-05,2555.78,308.54,2247.24,EUR,2114.16
WRK-000077,2024-06,2617.82,316.03,2301.79,EUR,2247.24
WRK-000077,2024-07,2421.84,292.37,2129.47,EUR,2301.79
WRK-000077,2024-08,2470.87,298.29,2172.58,EUR,2129.47
WRK-000077,2024-09,2658.31,320.92,2337.39,EUR,2172.58
WRK-000077,2024-10,2626.35,317.06,2309.29,EUR,2337.39
WRK-000077,2024-11,2504.83,302.39,2202.44,EUR,2309.29
WRK-000077,2024-12,2407.72,290.67,2117.05,EUR,2202.44
WRK-000077,2025-01,2317.3,279.75,2037.55,EUR,2117.05
WRK-000077,2025-02,2377.63,287.03,2090.6,EUR,2037.55
WRK-000077,2025-03,2561.75,309.26,2252.49,EUR,2090.6
WRK-000077,2025-04,2536.5,306.21,2230.29,EUR,2252.49
WRK-000077,2025-05,2701.43,326.12,2375.31,EUR,2230.29
WRK-000077,2025-06,2600.53,313.94,2286.59,EUR,2375.31
WRK-000077,2025-07,2586.62,312.26,2274.36,EUR,2286.59
WRK-000077,2025-08,2526.17,304.97,2221.2,EUR,2274.36
WRK-000077,2025-09,2505.77,302.5,2203.27,EUR,2221.2
WRK-000077,2025-10,2772.6,334.72,2437.88,EUR,2203.27
WRK-000077,2025-11,2701.79,326.17,2375.62,EUR,2437.88
WRK-000077,2025-12,2714.9,327.75,2387.15,EUR,2375.62
WRK-000077,2026-01,2719.8,328.34,2391.46,EUR,2387.15
WRK-000077,2026-02,2836.82,342.47,2494.35,EUR,2391.46
WRK-000078,2024-05,3101.85,450.55,2651.3,EUR,0.0
WRK-000078,2024-06,2965.66,430.76,2534.9,EUR,2651.3
WRK-000078,2024-07,2898.99,421.08,2477.91,EUR,2534.9
WRK-000078,2024-08,3048.62,442.81,2605.81,EUR,2477.91
WRK-000078,2024-09,2644.91,384.17,2260.74,EUR,2605.81
WRK-000078,2024-10,2606.47,378.59,2227.88,EUR,2260.74
WRK-000078,2024-11,2620.58,380.64,2239.94,EUR,2227.88
WRK-000078,2024-12,2562.47,372.2,2190.27,EUR,2239.94
WRK-000078,2025-01,2593.78,376.75,2217.03,EUR,2190.27
WRK-000078,2025-02,2663.34,386.85,2276.49,EUR,2217.03
WRK-000078,2025-03,2719.18,394.96,2324.22,EUR,2276.49
WRK-000078,2025-04,2772.46,402.7,2369.76,EUR,2324.22
WRK-000078,2025-05,2841.94,412.79,2429.15,EUR,2369.76
WRK-000078,2025-06,3058.28,444.22,2614.06,EUR,2429.15
WRK-000078,2025-07,2641.94,383.74,2258.2,EUR,2614.06
WRK-000078,2025-08,2505.98,363.99,2141.99,EUR,2258.2
WRK-000078,2025-09,2489.01,361.53,2127.48,EUR,2141.99
WRK-000078,2025-10,2559.02,371.7,2187.32,EUR,2127.48
WRK-000078,2025-11,2737.87,397.68,2340.19,EUR,2187.32
WRK-000078,2025-12,2856.23,414.87,2441.36,EUR,2340.19
WRK-000078,2026-01,2918.75,423.95,2494.8,EUR,2441.36
WRK-000078,2026-02,2634.05,382.6,2251.45,EUR,2494.8
WRK-000079,2024-07,2717.98,406.04,2311.94,EUR,0.0
WRK-000079,2024-08,2972.61,444.08,2528.53,EUR,2311.94
WRK-000079,2024-09,3033.82,453.23,2580.59,EUR,2528.53
WRK-000079,2024-10,3058.94,456.98,2601.96,EUR,2580.59
WRK-000079,2024-11,2940.04,439.22,2500.82,EUR,2601.96
WRK-000079,2024-12,3059.11,457.01,2602.1,EUR,2500.82
WRK-000079,2025-01,2897.65,432.89,2464.76,EUR,2602.1
WRK-000079,2025-02,3020.95,451.31,2569.64,EUR,2464.76
WRK-000079,2025-03,2971.39,443.9,2527.49,EUR,2569.64
WRK-000079,2025-04,3192.12,476.88,2715.24,EUR,2527.49
WRK-000079,2025-05,3151.07,470.74,2680.33,EUR,2715.24
WRK-000079,2025-06,3215.46,480.36,2735.1,EUR,2680.33
WRK-000079,2025-07,3286.88,491.03,2795.85,EUR,2735.1
WRK-000079,2025-08,3154.74,471.29,2683.45,EUR,2795.85
WRK-000079,2025-09,3171.02,473.72,2697.3,EUR,2683.45
WRK-000079,2025-10,3221.84,481.32,2740.52,EUR,2697.3
WRK-000079,2025-11,3119.83,466.08,2653.75,EUR,2740.52
WRK-000079,2025-12,3183.18,475.54,2707.64,EUR,2653.75
WRK-000079,2026-01,3320.69,496.08,2824.61,EUR,2707.64
WRK-000079,2026-02,3462.69,517.3,2945.39,EUR,2824.61
WRK-000080,2024-04,2148.74,222.62,1926.12,EUR,0.0
WRK-000080,2024-05,2270.18,235.2,2034.98,EUR,1926.12
WRK-000080,2024-06,2324.73,240.85,2083.88,EUR,2034.98
WRK-000080,2024-07,2323.62,240.73,2082.89,EUR,2083.88
WRK-000080,2024-08,2239.86,232.06,2007.8,EUR,2082.89
WRK-000080,2024-09,2299.0,238.18,2060.82,EUR,2007.8
WRK-000080,2024-10,2377.9,246.36,2131.54,EUR,2060.82
WRK-000080,2024-11,2417.74,250.48,2167.26,EUR,2131.54
WRK-000080,2024-12,2193.69,227.27,1966.42,EUR,2167.26
WRK-000080,2025-01,2166.54,224.46,1942.08,EUR,1966.42
WRK-000080,2025-02,2276.16,235.82,2040.34,EUR,1942.08
WRK-000080,2025-03,2103.45,217.92,1885.53,EUR,2040.34
WRK-000080,2025-04,2105.03,218.09,1886.94,EUR,1885.53
WRK-000080,2025-05,2201.97,228.13,1973.84,EUR,1886.94
WRK-000080,2025-06,2176.1,225.45,1950.65,EUR,1973.84
WRK-000080,2025-07,2216.65,229.65,1987.0,EUR,1950.65
WRK-000080,2025-08,2049.75,212.36,1837.39,EUR,1987.0
WRK-000080,2025-09,2390.13,247.62,2142.51,EUR,1837.39
WRK-000080,2025-10,2426.58,251.4,2175.18,EUR,2142.51
WRK-000080,2025-11,2309.81,239.3,2070.51,EUR,2175.18
WRK-000080,2025-12,2259.68,234.11,2025.57,EUR,2070.51
WRK-000080,2026-01,2399.92,248.64,2151.28,EUR,2025.57
WRK-000080,2026-02,2378.22,246.39,2131.83,EUR,2151.28
WRK-000081,2024-09,3248.32,418.1,2830.22,EUR,0.0
WRK-000081,2024-10,2379.29,306.25,2073.04,EUR,2830.22
WRK-000081,2024-11,2472.58,318.25,2154.33,EUR,2073.04
WRK-000081,2024-12,3055.18,393.24,2661.94,EUR,2154.33
WRK-000081,2025-01,3647.5,469.48,3178.02,EUR,2661.94
WRK-000081,2025-02,3399.37,437.54,2961.83,EUR,3178.02
WRK-000081,2025-03,3134.32,403.43,2730.89,EUR,2961.83
WRK-000081,2025-04,3326.88,428.21,2898.67,EUR,2730.89
WRK-000081,2025-05,3257.32,419.26,2838.06,EUR,2898.67
WRK-000081,2025-06,3007.35,387.09,2620.26,EUR,2838.06
WRK-000081,2025-07,3248.8,418.16,2830.64,EUR,2620.26
WRK-000081,2025-08,3277.32,421.84,2855.48,EUR,2830.64
WRK-000081,2025-09,3316.38,426.86,2889.52,EUR,2855.48
WRK-000081,2025-10,3404.59,438.22,2966.37,EUR,2889.52
WRK-000081,2025-11,3562.49,458.54,3103.95,EUR,2966.37
WRK-000081,2025-12,3712.99,477.91,3235.08,EUR,3103.95
WRK-000081,2026-01,3539.1,455.53,3083.57,EUR,3235.08
WRK-000081,2026-02,3450.61,444.14,3006.47,EUR,3083.57
WRK-000082,2024-03,1413.47,171.11,1242.36,EUR,0.0
WRK-000082,2024-04,1599.85,193.67,1406.18,EUR,1242.36
WRK-000082,2024-05,1393.46,168.68,1224.78,EUR,1406.18
WRK-000082,2024-06,1500.68,181.66,1319.02,EUR,1224.78
WRK-000082,2024-07,1492.83,180.71,1312.12,EUR,1319.02
