tx_id,stripe_payment_intent,worker_id,date,amount_sent,currency_sent,amount_received,currency_received,exchange_rate,destination_country,status
FX-000652,pi_550d01c7991ca04ed2db78c0,WRK-000043,2025-09-07,208.09,TRY,5.45,EUR,38.1726,DE,completed
FX-000653,pi_4a396c6b311f35a1bb0ede4d,WRK-000043,2025-10-15,222.75,TRY,5.83,EUR,38.2228,DE,completed
FX-000654,pi_7509ee9d47c54434859d774d,WRK-000043,2025-12-01,321.62,TRY,8.12,EUR,39.5934,DE,completed
FX-000655,pi_78442f7719541cca3900b940,WRK-000043,2025-12-14,205.19,TRY,5.41,EUR,37.9497,DE,completed
FX-000656,pi_3443fca63fed26faea0f40fb,WRK-000043,2025-12-03,143.46,TRY,3.82,EUR,37.5202,DE,completed
FX-000657,pi_ec0eef6c082e20cde4f6ff09,WRK-000045,2024-04-09,119.1,EUR,4647.06,TRY,39.0181,TR,completed
FX-000658,pi_956b316a5c388e7e5be9d16f,WRK-000045,2024-04-14,101.79,EUR,4069.81,TRY,39.9824,TR,completed
FX-000659,pi_9efcd804d4ce190831b4f9f5,WRK-000045,2024-04-08,95.05,EUR,3824.37,TRY,40.2353,TR,completed
FX-000660,pi_c4cbf3789ef6309b2b7c488d,WRK-000045,2024-05-17,109.62,EUR,4184.02,TRY,38.1684,TR,completed
FX-000661,pi_6a92cf82e8280c8250e86bad,WRK-000045,2024-05-16,121.89,EUR,4758.06,TRY,39.0357,TR,completed
FX-000662,pi_58744595153f55c5aeb7874f,WRK-000045,2024-06-03,106.33,EUR,4008.21,TRY,37.6959,TR,completed
FX-000663,pi_27cdac96546c15a41686e0c9,WRK-000045,2024-07-07,78.84,EUR,3036.65,TRY,38.5166,TR,completed
FX-000664,pi_d630c57a24248b4a268984a0,WRK-000045,2024-07-03,113.98,EUR,4552.45,TRY,39.9408,TR,completed
FX-000665,pi_4c340d53b5e6f7e54e59e0e7,WRK-000045,2024-07-09,123.81,EUR,4921.46,TRY,39.7501,TR,completed
FX-000666,pi_053ed491bbd57aac50feffbd,WRK-000045,2024-08-21,116.61,EUR,4362.66,TRY,37.4124,TR,completed
FX-000667,pi_552e66396a4b08c075aebf91,WRK-000045,2024-09-16,80.68,EUR,2972.15,TRY,36.8388,TR,completed
FX-000668,pi_c9231e92cc8aa77665e7549a,WRK-000045,2024-10-23,67.94,EUR,2703.41,TRY,39.7911,TR,completed
FX-000669,pi_a1dc2209cd06f3d557100154,WRK-000045,2024-11-15,118.19,EUR,4671.58,TRY,39.526,TR,completed
FX-000670,pi_dab72f78615ab718e53a2d8f,WRK-000045,2024-12-12,94.47,EUR,3758.57,TRY,39.7859,TR,completed
FX-000671,pi_9f5b47e160cec4ac63baf400,WRK-000045,2024-12-04,71.15,EUR,2823.33,TRY,39.6814,TR,completed
FX-000672,pi_4fa7cd348b9f83f5c073d115,WRK-000045,2025-01-22,54.07,EUR,2153.8,TRY,39.8336,TR,completed
FX-000673,pi_7069a9769f5a6b1c9cace663,WRK-000045,2025-01-07,112.9,EUR,4340.91,TRY,38.4492,TR,completed
FX-000674,pi_900283cf35130407d2af36a3,WRK-000045,2025-03-16,106.83,EUR,4206.39,TRY,39.3746,TR,completed
FX-000675,pi_cef4f3cfaaea35ad82d8f5fa,WRK-000045,2025-03-08,121.14,EUR,4650.31,TRY,38.3879,TR,completed
FX-000676,pi_1ed8691223c1a2dc117a9fdc,WRK-000045,2025-04-28,75.37,EUR,3040.09,TRY,40.3355,TR,completed
FX-000677,pi_74a6535d4e11c8de53e3fa23,WRK-000045,2025-04-27,101.86,EUR,3937.25,TRY,38.6535,TR,completed
FX-000678,pi_b8c8edf4a2f4835fe178e007,WRK-000045,2025-05-25,82.25,EUR,3100.47,TRY,37.6957,TR,completed
FX-000679,pi_09fa718c6b57ab16f708d604,WRK-000045,2025-05-17,81.86,EUR,3175.03,TRY,38.7861,TR,pending
FX-000680,pi_456971965ec90c4c09b7045a,WRK-000045,2025-07-04,106.28,EUR,4131.14,TRY,38.8703,TR,completed
FX-000681,pi_d816897041539a62df6026bc,WRK-000045,2025-08-18,106.49,EUR,4081.62,TRY,38.3287,TR,completed
FX-000682,pi_d93f8cd3da053cd7549cb1eb,WRK-000045,2025-09-10,55.3,EUR,2194.59,TRY,39.6851,TR,completed
FX-000683,pi_58ab903cd777db358ee42eb0,WRK-000045,2025-11-03,126.27,EUR,4741.5,TRY,37.5505,TR,completed
FX-000684,pi_937818c67ad044fab9baa31c,WRK-000045,2025-12-25,69.96,EUR,2620.1,TRY,37.4514,TR,completed
FX-000685,pi_96db5c7ff5c44804d7cd8f6d,WRK-000045,2025-12-28,74.08,EUR,2847.41,TRY,38.437,TR,completed
FX-000686,pi_fdb47d10f96e5a552972a384,WRK-000045,2026-01-22,53.57,EUR,2001.24,TRY,37.3574,TR,failed
FX-000687,pi_8f6db06bb2dad18ec79dee75,WRK-000045,2026-01-02,110.29,EUR,4120.95,TRY,37.3647,TR,completed
FX-000688,pi_ba0b74f1472d1d46d5bc56a7,WRK-000046,2024-08-09,160.85,EUR,5914.55,TRY,36.7706,TR,completed
FX-000689,pi_67e5bec395f2386b00147936,WRK-000046,2024-08-03,179.49,EUR,7023.46,TRY,39.1301,TR,completed
FX-000690,pi_0169d729590d2b53bf704a37,WRK-000046,2024-11-11,225.13,EUR,8748.46,TRY,38.8596,TR,completed
FX-000691,pi_ca19fe7d7b1c428736651e31,WRK-000046,2025-05-10,253.48,EUR,10200.54,TRY,40.242,TR,completed
FX-000692,pi_eb3e6c7e434a54e82f6756b4,WRK-000046,2025-05-17,294.47,EUR,11504.41,TRY,39.0682,TR,completed
FX-000693,pi_aa27dfab901b772e6bfd2420,WRK-000046,2025-09-14,278.21,EUR,10422.89,TRY,37.4641,TR,completed
FX-000694,pi_1fea01571bc22417d6f0014e,WRK-000046,2025-09-26,170.83,EUR,6891.91,TRY,40.3437,TR,completed
FX-000695,pi_f4c29adfa566bcc15d026eb7,WRK-000046,2025-09-25,173.42,EUR,6559.46,TRY,37.8241,TR,pending
FX-000696,pi_00f0471d4283b54fb4a199bb,WRK-000046,2025-10-24,211.18,EUR,8496.6,TRY,40.2339,TR,completed
FX-000697,pi_49943994dbadcb27b53dd130,WRK-000046,2025-10-16,172.68,EUR,6542.07,TRY,37.8855,TR,completed
FX-000698,pi_34d2ce095b7030e62d5d71f5,WRK-000046,2025-12-28,223.81,EUR,8878.61,TRY,39.6703,TR,completed
FX-000699,pi_02edaf6192dd23c0789ddbee,WRK-000046,2026-01-12,265.46,EUR,9937.34,TRY,37.4344,TR,completed
FX-000700,pi_94c1b757c5fe6c28af60c16d,WRK-000046,2026-01-03,256.98,EUR,10262.37,TRY,39.9345,TR,completed
FX-000701,pi_eb32d06102586ca67e4ab6e8,WRK-000046,2026-01-24,275.05,EUR,10100.14,TRY,36.7211,TR,pending
FX-000702,pi_c001324ef7f479f6f6687319,WRK-000047,2024-05-13,50.83,TRY,1.34,EUR,37.8718,DE,completed
FX-000703,pi_0203f067df15a8bd18ac8e56,WRK-000047,2024-06-14,43.83,TRY,1.13,EUR,38.6627,DE,completed
FX-000704,pi_78c7996312658cd422c48486,WRK-000047,2024-07-24,45.5,TRY,1.14,EUR,39.918,DE,completed
FX-000705,pi_1531d18b669141ca6607c18d,WRK-000047,2024-07-04,92.43,TRY,2.33,EUR,39.7111,DE,completed
FX-000706,pi_d6a9eb68c4f311c81dda4f51,WRK-000047,2024-08-23,55.44,TRY,1.47,EUR,37.7872,DE,completed
FX-000707,pi_da4786940f61a88134cc652c,WRK-000047,2024-08-15,61.4,TRY,1.52,EUR,40.3354,DE,completed
FX-000708,pi_3de499e80f313bf42af1d02c,WRK-000047,2024-10-15,62.79,TRY,1.56,EUR,40.1952,DE,completed
FX-000709,pi_e61d1f9a4c230e0448748cad,WRK-000047,2024-11-19,57.92,TRY,1.54,EUR,37.5465,DE,completed
FX-000710,pi_61fe77c7fc379433f081e79c,WRK-000047,2024-12-27,44.37,TRY,1.21,EUR,36.7156,DE,completed
FX-000711,pi_2141f5d643a8abfe5291c033,WRK-000047,2024-12-08,97.13,TRY,2.43,EUR,39.9493,DE,completed
FX-000712,pi_92af361b7d3f3946e47be3b8,WRK-000047,2025-01-12,93.36,TRY,2.46,EUR,38.023,DE,completed
FX-000713,pi_ad27c8a41e39ce797005a735,WRK-000047,2025-01-20,48.88,TRY,1.22,EUR,39.9662,DE,completed
FX-000714,pi_b99e54439b714fa50d93a7d1,WRK-000047,2025-02-18,101.99,TRY,2.68,EUR,38.1055,DE,completed
FX-000715,pi_da592f0acc1c0d66d78cfba1,WRK-000047,2025-04-03,93.95,TRY,2.57,EUR,36.5796,DE,completed
FX-000716,pi_c84fd9caeb862a30a87eff3f,WRK-000047,2025-05-28,96.77,TRY,2.55,EUR,37.9718,DE,completed
FX-000717,pi_21f8e031b6471af30341a963,WRK-000047,2025-06-21,78.77,TRY,2.14,EUR,36.8296,DE,completed
FX-000718,pi_6033919325c8ea6716974d9d,WRK-000047,2025-06-06,98.94,TRY,2.62,EUR,37.7801,DE,completed
FX-000719,pi_48c3eacb61f14f360b087d55,WRK-000047,2025-07-22,81.89,TRY,2.09,EUR,39.2479,DE,completed
FX-000720,pi_7792512b46326ef602548095,WRK-000047,2025-09-20,77.53,TRY,1.93,EUR,40.2378,DE,completed
FX-000721,pi_e99579c1fd47a1736e0b6f6a,WRK-000047,2025-10-28,67.76,TRY,1.83,EUR,36.9731,DE,completed
FX-000722,pi_23c85f0fb924a27fd21ea832,WRK-000047,2025-11-15,55.32,TRY,1.45,EUR,38.218,DE,completed
FX-000723,pi_e8202170484a6b7bc3619b51,WRK-000047,2025-11-23,42.35,TRY,1.05,EUR,40.2594,DE,completed
FX-000724,pi_484262b06f230b80eaaea37c,WRK-000047,2025-12-19,48.23,TRY,1.26,EUR,38.2487,DE,completed
FX-000725,pi_1661dc9d7a0305e101690a4c,WRK-000047,2026-02-11,75.24,TRY,2.04,EUR,36.9594,DE,completed
FX-000726,pi_162fd20215509c9f6bc1db5b,WRK-000047,2026-02-23,51.19,TRY,1.31,EUR,39.1185,DE,completed
FX-000727,pi_e5d3774540bb76fba9011525,WRK-000047,2026-02-17,83.48,TRY,2.1,EUR,39.7891,DE,completed
FX-000728,pi_a546b3045c5526b6778c4c32,WRK-000049,2024-03-14,112.09,EUR,4182.41,TRY,37.313,TR,completed
FX-000729,pi_0a602b39bfdf6e0f207fa679,WRK-000049,2024-03-14,96.31,EUR,3862.19,TRY,40.1016,TR,pending
FX-000730,pi_a209340672121aacd9adb2ec,WRK-000049,2024-04-20,59.8,EUR,2187.75,TRY,36.5844,TR,completed
FX-000731,pi_0126de2237b2c595b8728262,WRK-000049,2024-04-23,97.56,EUR,3880.23,TRY,39.7728,TR,completed
FX-000732,pi_01f69046685b46d6b06d42ae,WRK-000049,2024-04-11,62.02,EUR,2378.47,TRY,38.35,TR,completed
FX-000733,pi_7e47cb457c062987e828c2c2,WRK-000049,2024-05-13,99.53,EUR,3667.59,TRY,36.8491,TR,completed
FX-000734,pi_05d1865b68c1da6ff95178ee,WRK-000049,2024-06-25,105.02,EUR,3947.25,TRY,37.5857,TR,completed
FX-000735,pi_a4dc19f8407e108b6d127ab0,WRK-000049,2024-07-27,69.99,EUR,2636.68,TRY,37.6722,TR,completed
FX-000736,pi_f9b972e6a510de07d7b0252a,WRK-000049,2024-07-19,83.83,EUR,3287.51,TRY,39.2164,TR,completed
FX-000737,pi_3a21f2e7ec7aaad5395dfb4c,WRK-000049,2024-07-12,60.14,EUR,2353.16,TRY,39.128,TR,completed
FX-000738,pi_a0145b70ca5ef3efcdcc69c9,WRK-000049,2024-08-13,88.25,EUR,3480.37,TRY,39.4376,TR,completed
FX-000739,pi_85cc79054b814983d5640545,WRK-000049,2024-09-19,94.39,EUR,3655.04,TRY,38.7227,TR,completed
FX-000740,pi_5fb1e1fe8cdf4ae9ab9d1591,WRK-000049,2024-10-22,64.43,EUR,2559.62,TRY,39.7271,TR,completed
FX-000741,pi_babd0ce2d45f7e0d4dd8e7cd,WRK-000049,2024-10-23,93.85,EUR,3782.46,TRY,40.3033,TR,completed
FX-000742,pi_a987649ef7847c2412504c9e,WRK-000049,2024-11-14,81.81,EUR,3289.13,TRY,40.2045,TR,completed
FX-000743,pi_9877454741419fb9b3febf6b,WRK-000049,2025-01-11,97.8,EUR,3601.13,TRY,36.8214,TR,completed
FX-000744,pi_36391dd8c73ba6e1586bb3ef,WRK-000049,2025-01-26,83.23,EUR,3254.73,TRY,39.1053,TR,completed
FX-000745,pi_53622a4337acebe16a47d6dc,WRK-000049,2025-02-04,58.58,EUR,2159.82,TRY,36.8695,TR,completed
FX-000746,pi_2e8ce65e5d5636b480a88512,WRK-000049,2025-03-22,87.49,EUR,3381.93,TRY,38.6551,TR,completed
FX-000747,pi_d96e9c282b84e5013ad8d7cc,WRK-000049,2025-04-06,64.43,EUR,2396.06,TRY,37.1885,TR,failed
FX-000748,pi_df8f27d7668a578bfb28e734,WRK-000049,2025-04-03,119.35,EUR,4368.56,TRY,36.6029,TR,completed
FX-000749,pi_8d4adcfa53e2f2cd7b0438b7,WRK-000049,2025-04-02,118.24,EUR,4677.86,TRY,39.5624,TR,completed
FX-000750,pi_25e7e424cf55e8bb397e7016,WRK-000049,2025-05-18,88.53,EUR,3563.26,TRY,40.2492,TR,completed
FX-000751,pi_9ad6a36cd60f4aeb6b3b91b4,WRK-000049,2025-05-20,73.3,EUR,2831.83,TRY,38.6334,TR,completed
FX-000752,pi_de39f99df606a931f0d38b3f,WRK-000049,2025-06-16,55.71,EUR,2200.43,TRY,39.4979,TR,completed
FX-000753,pi_80e8f0af537d360a72c1569a,WRK-000049,2025-07-12,83.03,EUR,3329.8,TRY,40.1036,TR,completed
FX-000754,pi_559f05e3a2b118ef413525ba,WRK-000049,2025-08-12,59.56,EUR,2392.36,TRY,40.1672,TR,completed
FX-000755,pi_eca8c1a11a24e7b503ca7694,WRK-000049,2025-08-07,50.91,EUR,2005.24,TRY,39.388,TR,completed
FX-000756,pi_40d5d2ecb4f0b9f64dc91c18,WRK-000049,2025-08-02,75.61,EUR,3007.18,TRY,39.7722,TR,completed
FX-000757,pi_9b4d942e324089fc34ff4851,WRK-000049,2025-09-07,93.19,EUR,3654.41,TRY,39.2146,TR,completed
FX-000758,pi_81742c2c9eb8f04d82898ab9,WRK-000049,2025-10-22,79.32,EUR,3148.35,TRY,39.6918,TR,completed
FX-000759,pi_ad02a368d372cea7ffbb170a,WRK-000049,2025-11-23,89.3,EUR,3459.78,TRY,38.7433,TR,completed
FX-000760,pi_ec70d0332cf4c96f1e760b7c,WRK-000049,2025-11-05,75.34,EUR,3004.91,TRY,39.8847,TR,completed
FX-000761,pi_c36daf81adbc5ecfffc96c06,WRK-000049,2025-12-15,50.69,EUR,1921.39,TRY,37.9047,TR,completed
FX-000762,pi_69d6a3bf3b07b5dc9d1a8324,WRK-000049,2025-12-28,51.27,EUR,2023.76,TRY,39.4726,TR,completed
FX-000763,pi_4bb89a35bd72d58ba8545d3c,WRK-000049,2026-01-19,119.22,EUR,4719.28,TRY,39.5846,TR,completed
FX-000764,pi_b7706ce5a5b42f49694dfc7b,WRK-000050,2024-05-12,370.03,EUR,13719.68,TRY,37.0772,TR,completed
FX-000765,pi_1fbfeda747a4c93adb8d6e87,WRK-000050,2024-06-03,331.38,EUR,12992.25,TRY,39.2065,TR,pending
FX-000766,pi_108f2b4a7fb3ddcf44bd2bae,WRK-000050,2024-06-08,239.94,EUR,9099.68,TRY,37.9248,TR,completed
FX-000767,pi_fd8a7acbda98a02e6af7d58e,WRK-000050,2024-06-24,404.27,EUR,16087.04,TRY,39.7928,TR,completed
FX-000768,pi_91b0b1f1464b11980954b4e3,WRK-000050,2024-09-24,362.34,EUR,14187.97,TRY,39.1565,TR,completed
FX-000769,pi_b74af7078123511acd8227f0,WRK-000050,2025-01-14,326.23,EUR,12449.23,TRY,38.1609,TR,failed
FX-000770,pi_b3fda514ca21bd3f7dbd0038,WRK-000050,2025-02-02,292.42,EUR,11271.8,TRY,38.5466,TR,completed
FX-000771,pi_927dc0fe389ab7476a95dca4,WRK-000050,2025-05-11,259.92,EUR,9948.52,TRY,38.2753,TR,completed
FX-000772,pi_6a1921f475dc35222f6f33d6,WRK-000050,2025-05-09,247.76,EUR,9970.9,TRY,40.2442,TR,completed
FX-000773,pi_9b0fcdc06565a4671587a90b,WRK-000050,2025-06-12,369.01,EUR,14746.38,TRY,39.962,TR,completed
FX-000774,pi_373f2856cc32cd3a2c30cbdb,WRK-000050,2025-08-23,379.97,EUR,13907.51,TRY,36.6016,TR,completed
FX-000775,pi_4a4e3743e31ae885af2aea07,WRK-000050,2025-08-15,187.95,EUR,7253.27,TRY,38.5915,TR,completed
FX-000776,pi_aca1f960fa4d54d25a839245,WRK-000050,2025-08-23,198.83,EUR,7902.9,TRY,39.747,TR,completed
FX-000777,pi_94f88a937e7eada15318cd65,WRK-000050,2025-11-12,354.03,EUR,13876.77,TRY,39.1966,TR,completed
FX-000778,pi_6eb8ac67f77dd983859e0822,WRK-000050,2025-12-16,256.53,EUR,9533.4,TRY,37.1629,TR,completed
FX-000779,pi_e73a69459085c45ca37830b1,WRK-000050,2026-01-22,199.08,EUR,7899.63,TRY,39.6807,TR,completed
FX-000780,pi_3b2ba7bd2b4843f66c90086b,WRK-000050,2026-02-24,168.83,EUR,6462.49,TRY,38.2781,TR,completed
FX-000781,pi_b64cc89ba89a4760da97e4fb,WRK-000050,2026-02-22,252.76,EUR,10168.76,TRY,40.2309,TR,completed
FX-000782,pi_9936c5e59ab9d9816a1004f9,WRK-000051,2024-06-07,203.99,TRY,5.17,EUR,39.4672,DE,completed
FX-000783,pi_b91f3d139229fc4afd7ae758,WRK-000051,2024-12-13,121.93,TRY,3.18,EUR,38.3035,DE,completed
FX-000784,pi_61befecbbaef9df671180a8e,WRK-000051,2024-12-22,207.37,TRY,5.2,EUR,39.8994,DE,completed
FX-000785,pi_cd993059bc9e0c3cd56a89d1,WRK-000051,2024-12-01,229.88,TRY,5.85,EUR,39.285,DE,completed
FX-000786,pi_8f55120368641b804c60819e,WRK-000051,2025-01-09,104.66,TRY,2.65,EUR,39.5565,DE,completed
FX-000787,pi_495d0ad5e862f469398d9049,WRK-000051,2025-02-09,110.6,TRY,2.98,EUR,37.1258,DE,completed
FX-000788,pi_097dae2daa46619506d42f67,WRK-000051,2025-02-10,198.82,TRY,5.23,EUR,38.02,DE,completed
FX-000789,pi_ff6976162b60392c68efa706,WRK-000051,2025-03-13,122.36,TRY,3.18,EUR,38.4909,DE,completed
FX-000790,pi_15ef3b22232d608b899e71f0,WRK-000051,2025-04-25,121.3,TRY,3.11,EUR,38.9849,DE,completed
FX-000791,pi_314e09d3a32b19ee9ee31dea,WRK-000051,2025-06-03,140.72,TRY,3.83,EUR,36.6942,DE,completed
FX-000792,pi_e73bc3d7d98b4c11e217fde8,WRK-000051,2025-06-17,115.18,TRY,3.14,EUR,36.6346,DE,pending
FX-000793,pi_d26f89cca57fcdd6c4883c7a,WRK-000051,2025-07-11,145.15,TRY,3.68,EUR,39.4542,DE,completed
FX-000794,pi_1788200353b2f2f776602875,WRK-000051,2025-08-23,221.91,TRY,5.79,EUR,38.295,DE,completed
FX-000795,pi_51d3e891cb61a74e1c40d064,WRK-000051,2025-09-10,151.78,TRY,3.91,EUR,38.8499,DE,completed
FX-000796,pi_64b4e3997ca5334979d71cbc,WRK-000051,2025-09-10,132.59,TRY,3.51,EUR,37.7359,DE,completed
FX-000797,pi_bdbab81e80bee192936e874d,WRK-000051,2025-10-07,130.83,TRY,3.52,EUR,37.1917,DE,completed
FX-000798,pi_d58e74314fbe3677b70066fc,WRK-000051,2025-10-13,100.85,TRY,2.58,EUR,39.163,DE,completed
FX-000799,pi_82d2a81d3d6f28476b33deb5,WRK-000051,2025-12-19,247.23,TRY,6.47,EUR,38.2339,DE,completed
FX-000800,pi_ce6f045324e35c4e8184d61f,WRK-000051,2025-12-06,116.57,TRY,2.92,EUR,39.9357,DE,completed
FX-000801,pi_7a7b4bfc4f1bb9ebdcb94139,WRK-000051,2025-12-07,235.81,TRY,6.31,EUR,37.378,DE,completed
FX-000802,pi_57778753c63c14993d8fac2c,WRK-000051,2026-01-28,118.34,TRY,3.17,EUR,37.3469,DE,completed
FX-000803,pi_a76501195804b649c4900bf1,WRK-000051,2026-01-13,214.42,TRY,5.35,EUR,40.0686,DE,completed
FX-000804,pi_4ac9f5e3a07f6a620a1cc763,WRK-000051,2026-02-06,107.48,TRY,2.79,EUR,38.5343,DE,completed
FX-000805,pi_9fee97ac5e73c7015a1fa3cb,WRK-000051,2026-02-28,160.42,TRY,4.04,EUR,39.7211,DE,completed
FX-000806,pi_a6309ee5f5ff099c4c027e02,WRK-000053,2024-07-21,390.74,EUR,14614.77,TRY,37.4028,TR,completed
FX-000807,pi_e043a8bcb68c081b9e0f447e,WRK-000053,2024-07-12,339.97,EUR,13513.64,TRY,39.7495,TR,completed
FX-000808,pi_e98b4ba581d87d382ed9d15d,WRK-000053,2024-07-12,402.15,EUR,15770.07,TRY,39.2144,TR,completed
FX-000809,pi_93e16bd54b71c0b4891b509a,WRK-000053,2024-10-10,328.87,EUR,12396.23,TRY,37.6934,TR,completed
FX-000810,pi_57d95c9ce558d8ba7c4c7775,WRK-000053,2024-10-28,259.26,EUR,9765.78,TRY,37.6679,TR,completed
FX-000811,pi_28249c7707bde94d9b74be62,WRK-000053,2024-10-22,376.77,EUR,14923.56,TRY,39.6092,TR,completed
FX-000812,pi_3eec64b04cef7a631451a47e,WRK-000053,2024-12-27,219.3,EUR,8307.11,TRY,37.8801,TR,completed
FX-000813,pi_45fe5621ffa3ce7fc60d9c4c,WRK-000053,2025-01-19,232.23,EUR,8943.32,TRY,38.5106,TR,completed
FX-000814,pi_755752a9938ec9fda68fef8a,WRK-000053,2025-02-01,504.13,EUR,18503.39,TRY,36.7036,TR,completed
FX-000815,pi_1d2240babbf670eae8a8ff18,WRK-000053,2025-04-07,365.92,EUR,13782.67,TRY,37.6658,TR,completed
FX-000816,pi_6b4d203814b644b64078ccc9,WRK-000053,2025-07-14,328.64,EUR,12579.68,TRY,38.278,TR,completed
FX-000817,pi_b7d492671e4d3c9515c6a34f,WRK-000053,2025-08-21,320.18,EUR,12689.25,TRY,39.6316,TR,completed
FX-000818,pi_66f8f1f22c2aafa482e33784,WRK-000053,2025-12-13,411.02,EUR,15134.83,TRY,36.8226,TR,completed
FX-000819,pi_74e8580459ae5caaac5c880e,WRK-000053,2025-12-11,224.71,EUR,8854.43,TRY,39.4038,TR,completed
FX-000820,pi_a76af4fe20646344041a64bd,WRK-000053,2025-12-05,219.69,EUR,8310.72,TRY,37.8293,TR,completed
FX-000821,pi_5f05513e80143229d76b3dab,WRK-000053,2026-01-02,442.85,EUR,16416.94,TRY,37.0711,TR,completed
FX-000822,pi_16eb8fb702985ead4d690d7b,WRK-000053,2026-01-12,392.93,EUR,15020.73,TRY,38.2275,TR,completed
FX-000823,pi_c3e834da7eb10192e2694c37,WRK-000053,2026-01-10,509.89,EUR,19118.78,TRY,37.4959,TR,completed
FX-000824,pi_9731666036ef50c4556fea6e,WRK-000053,2026-02-24,221.75,EUR,8498.7,TRY,38.3256,TR,completed
FX-000825,pi_3880a88bc53d2b0948771229,WRK-000055,2024-04-22,111.43,TRY,2.96,EUR,37.693,DE,completed
FX-000826,pi_792291a85ec94bd5ca5fb77d,WRK-000055,2024-04-03,99.85,TRY,2.67,EUR,37.3598,DE,completed
FX-000827,pi_33e1b709e7040c6b5af29396,WRK-000055,2024-06-13,138.11,TRY,3.49,EUR,39.6203,DE,completed
FX-000828,pi_c856c3ea4c0b027b795d2e0d,WRK-000055,2024-06-26,65.45,TRY,1.69,EUR,38.6759,DE,completed
FX-000829,pi_91fcd95f58ce11b0376add4e,WRK-000055,2024-07-22,73.47,TRY,1.97,EUR,37.2964,DE,completed
FX-000830,pi_5562efd546b2a90d17a36eec,WRK-000055,2024-07-11,133.08,TRY,3.54,EUR,37.5729,DE,completed
FX-000831,pi_b00ce8f09c1324c12e2a7660,WRK-000055,2024-07-20,89.09,TRY,2.37,EUR,37.5494,DE,completed
FX-000832,pi_336b08f9e56c51a157205b42,WRK-000055,2024-10-03,131.41,TRY,3.29,EUR,39.8967,DE,completed
FX-000833,pi_9e41101dfb6931d62edd07e2,WRK-000055,2024-11-20,139.2,TRY,3.56,EUR,39.0644,DE,completed
FX-000834,pi_88698b22c1a7affe44a1e5cb,WRK-000055,2024-12-18,117.23,TRY,2.93,EUR,40.0109,DE,completed
FX-000835,pi_05216ece324b02eee6f713c0,WRK-000055,2024-12-05,86.93,TRY,2.16,EUR,40.1836,DE,completed
FX-000836,pi_e28707642e3feac7bebe4fbe,WRK-000055,2024-12-16,102.34,TRY,2.76,EUR,37.0913,DE,pending
FX-000837,pi_b0dbe51bdcb7e47f525e6cf9,WRK-000055,2025-02-07,111.81,TRY,2.91,EUR,38.4438,DE,completed
FX-000838,pi_b3ac2e9eafac7a87fe4a3e7a,WRK-000055,2025-06-03,105.38,TRY,2.71,EUR,38.893,DE,completed
FX-000839,pi_11692133bb5dff0708ee9a9c,WRK-000055,2025-06-13,76.7,TRY,2.02,EUR,37.909,DE,completed
FX-000840,pi_2180591c445b2551ddbb9516,WRK-000055,2025-07-22,120.26,TRY,3.25,EUR,36.9975,DE,completed
FX-000841,pi_e1975afc6659f5013ee246bd,WRK-000055,2025-07-26,131.01,TRY,3.28,EUR,39.9182,DE,completed
FX-000842,pi_f3fa3d187edda93f47abef1e,WRK-000055,2025-07-15,125.63,TRY,3.12,EUR,40.2248,DE,completed
FX-000843,pi_14d3f1086f06cc94d0d880b4,WRK-000055,2025-09-12,122.61,TRY,3.13,EUR,39.1834,DE,completed
FX-000844,pi_284b0108f1a77c3c497e0af4,WRK-000055,2025-09-21,86.78,TRY,2.26,EUR,38.483,DE,completed
FX-000845,pi_16100d004335f7407f2aa95c,WRK-000055,2025-10-23,100.34,TRY,2.57,EUR,39.1042,DE,completed
FX-000846,pi_ce8978d76bed37a238899ac0,WRK-000055,2025-12-17,101.43,TRY,2.76,EUR,36.7245,DE,completed
FX-000847,pi_68dacd318a7facb0ac575539,WRK-000055,2026-02-25,146.5,TRY,3.75,EUR,39.0296,DE,completed
FX-000848,pi_62544332194f3567207ac384,WRK-000055,2026-02-02,120.09,TRY,3.17,EUR,37.9085,DE,completed
FX-000849,pi_4f8f9cfe5d1e710288170cf0,WRK-000058,2024-09-20,152.66,TRY,4.07,EUR,37.4718,DE,completed
FX-000850,pi_d3f9fe4145eca7e5ae028097,WRK-000058,2024-09-06,120.94,TRY,3.09,EUR,39.0976,DE,completed
FX-000851,pi_c429a5603159c9bf15c020e8,WRK-000058,2024-12-02,254.53,TRY,6.38,EUR,39.9003,DE,completed
FX-000852,pi_4152c4fe08875b758f05c409,WRK-000058,2024-12-15,146.8,TRY,3.91,EUR,37.5302,DE,completed
FX-000853,pi_78f1e4b0cea4aeabe276ae93,WRK-000058,2025-01-19,273.67,TRY,7.4,EUR,36.9855,DE,completed
FX-000854,pi_deef879f16c6af417398e371,WRK-000058,2025-11-06,164.7,TRY,4.4,EUR,37.3941,DE,completed
FX-000855,pi_9fe43e8400a35cd5c26b9cdc,WRK-000058,2026-01-08,232.56,TRY,5.78,EUR,40.2269,DE,completed
FX-000856,pi_ffc15eff230c789c13b2c608,WRK-000058,2026-01-24,264.93,TRY,6.63,EUR,39.9455,DE,completed
FX-000857,pi_2473bd12dd3eb1f53b57efc1,WRK-000061,2024-08-24,55.05,EUR,2212.77,TRY,40.1956,TR,completed
