worker_id,month,rent,transport,food,insurance,total
WRK-000081,2025-05,300.7,88.67,206.28,221.62,817.27
WRK-000081,2025-06,290.34,85.62,199.18,213.99,789.13
WRK-000081,2025-07,273.97,80.79,187.95,201.92,744.63
WRK-000081,2025-08,262.81,77.5,180.29,193.7,714.3
WRK-000081,2025-09,297.28,87.66,203.94,219.1,807.98
WRK-000081,2025-10,288.14,84.97,197.67,212.36,783.14
WRK-000081,2025-11,268.04,79.04,183.88,197.55,728.51
WRK-000081,2025-12,285.56,84.21,195.9,210.46,776.13
WRK-000081,2026-01,261.78,77.2,179.58,192.94,711.5
WRK-000081,2026-02,280.31,82.66,192.29,206.59,761.85
WRK-000082,2024-06,430.63,168.1,304.04,231.76,1134.53
WRK-000082,2024-07,416.87,162.73,294.33,224.36,1098.29
WRK-000082,2024-08,439.27,171.47,310.14,236.41,1157.29
WRK-000082,2024-09,440.1,171.8,310.73,236.86,1159.49
WRK-000082,2024-10,418.01,163.18,295.13,224.97,1101.29
WRK-000082,2024-11,442.82,172.86,312.65,238.32,1166.65
WRK-000082,2024-12,463.9,181.09,327.53,249.67,1222.19
WRK-000082,2025-01,459.93,179.54,324.73,247.53,1211.73
WRK-000082,2025-02,428.97,167.45,302.87,230.87,1130.16
WRK-000082,2025-03,422.39,164.89,298.22,227.33,1112.83
WRK-000082,2025-04,416.53,162.6,294.08,224.17,1097.38
WRK-000082,2025-05,422.74,165.02,298.47,227.51,1113.74
WRK-000082,2025-06,430.97,168.23,304.28,231.94,1135.42
WRK-000082,2025-07,478.36,186.74,337.74,257.45,1260.29
WRK-000082,2025-08,417.17,162.85,294.53,224.52,1099.07
WRK-000082,2025-09,460.53,179.77,325.15,247.85,1213.3
WRK-000082,2025-10,451.54,176.26,318.8,243.01,1189.61
WRK-000082,2025-11,443.65,173.18,313.23,238.77,1168.83
WRK-000082,2025-12,478.81,186.91,338.06,257.69,1261.47
WRK-000082,2026-01,416.09,162.43,293.78,223.94,1096.24
WRK-000082,2026-02,461.67,180.22,325.95,248.47,1216.31
WRK-000083,2024-04,506.89,161.5,359.86,227.11,1255.36
WRK-000083,2024-05,542.61,172.88,385.22,243.12,1343.83
WRK-000083,2024-06,504.72,160.81,358.32,226.14,1249.99
WRK-000083,2024-07,529.8,168.8,376.13,237.38,1312.11
WRK-000083,2024-08,524.16,167.0,372.12,234.85,1298.13
WRK-000083,2024-09,543.8,173.26,386.06,243.65,1346.77
WRK-000083,2024-10,526.22,167.66,373.58,235.77,1303.23
WRK-000083,2024-11,484.5,154.37,343.97,217.08,1199.92
WRK-000083,2024-12,531.54,169.35,377.36,238.15,1316.4
WRK-000083,2025-01,491.73,156.67,349.1,220.32,1217.82
WRK-000083,2025-02,550.26,175.32,390.65,246.54,1362.77
WRK-000083,2025-03,542.26,172.77,384.97,242.96,1342.96
WRK-000083,2025-04,543.65,173.21,385.96,243.58,1346.4
WRK-000083,2025-05,491.63,156.64,349.03,220.28,1217.58
WRK-000083,2025-06,544.99,173.64,386.91,244.18,1349.72
WRK-000083,2025-07,503.95,160.57,357.78,225.8,1248.1
WRK-000083,2025-08,524.13,167.0,372.1,234.84,1298.07
WRK-000083,2025-09,511.71,163.04,363.29,229.27,1267.31
WRK-000083,2025-10,540.58,172.23,383.78,242.21,1338.8
WRK-000083,2025-11,497.73,158.59,353.36,223.01,1232.69
WRK-000083,2025-12,501.29,159.72,355.89,224.6,1241.5
WRK-000083,2026-01,506.67,161.43,359.71,227.01,1254.82
WRK-000083,2026-02,498.29,158.76,353.76,223.26,1234.07
WRK-000084,2024-05,531.67,185.04,341.95,219.81,1278.47
WRK-000084,2024-06,513.05,178.56,329.97,212.12,1233.7
WRK-000084,2024-07,490.79,170.81,315.66,202.91,1180.17
WRK-000084,2024-08,561.73,195.5,361.28,232.24,1350.75
WRK-000084,2024-09,532.26,185.25,342.33,220.06,1279.9
WRK-000084,2024-10,500.42,174.16,321.85,206.9,1203.33
WRK-000084,2024-11,557.66,194.09,358.67,230.56,1340.98
WRK-000084,2024-12,495.08,172.31,318.42,204.69,1190.5
WRK-000084,2025-01,505.53,175.94,325.14,209.01,1215.62
WRK-000084,2025-02,522.19,181.74,335.86,215.9,1255.69
WRK-000084,2025-03,535.88,186.51,344.66,221.56,1288.61
WRK-000084,2025-04,535.62,186.41,344.49,221.45,1287.97
WRK-000084,2025-05,533.47,185.67,343.11,220.56,1282.81
WRK-000084,2025-06,494.71,172.18,318.18,204.54,1189.61
WRK-000084,2025-07,509.95,177.48,327.98,210.84,1226.25
WRK-000084,2025-08,499.91,173.99,321.52,206.69,1202.11
WRK-000084,2025-09,557.17,193.92,358.35,230.36,1339.8
WRK-000084,2025-10,483.48,168.27,310.96,199.89,1162.6
WRK-000084,2025-11,482.49,167.92,310.32,199.48,1160.21
WRK-000084,2025-12,494.09,171.96,317.78,204.28,1188.11
WRK-000084,2026-01,548.54,190.91,352.8,226.79,1319.04
WRK-000084,2026-02,562.33,195.71,361.67,232.49,1352.2
WRK-000085,2024-09,547.31,215.04,415.26,314.57,1492.18
WRK-000085,2024-10,554.55,217.88,420.75,318.73,1511.91
WRK-000085,2024-11,550.89,216.45,417.98,316.63,1501.95
WRK-000085,2024-12,514.43,202.13,390.32,295.67,1402.55
WRK-000085,2025-01,582.91,229.03,442.27,335.03,1589.24
WRK-000085,2025-02,518.43,203.69,393.34,297.97,1413.43
WRK-000085,2025-03,563.01,221.21,427.17,323.6,1534.99
WRK-000085,2025-04,515.72,202.63,391.29,296.42,1406.06
WRK-000085,2025-05,578.73,227.39,439.1,332.63,1577.85
WRK-000085,2025-06,591.88,232.55,449.07,340.19,1613.69
WRK-000085,2025-07,596.5,234.37,452.58,342.84,1626.29
WRK-000085,2025-08,529.0,207.85,401.36,304.04,1442.25
WRK-000085,2025-09,524.58,206.11,398.01,301.51,1430.21
WRK-000085,2025-10,521.96,205.08,396.02,300.0,1423.06
WRK-000085,2025-11,522.13,205.15,396.16,300.1,1423.54
WRK-000085,2025-12,518.62,203.77,393.49,298.08,1413.96
WRK-000085,2026-01,542.42,213.12,411.55,311.76,1478.85
WRK-000085,2026-02,577.09,226.74,437.86,331.69,1573.38
WRK-000086,2024-05,731.95,202.77,382.22,264.05,1580.99
WRK-000086,2024-06,682.69,189.12,356.49,246.28,1474.58
WRK-000086,2024-07,709.46,196.54,370.47,255.94,1532.41
WRK-000086,2024-08,726.31,201.21,379.27,262.02,1568.81
WRK-000086,2024-09,697.86,193.32,364.41,251.75,1507.34
WRK-000086,2024-10,641.95,177.84,335.22,231.59,1386.6
WRK-000086,2024-11,702.07,194.49,366.61,253.27,1516.44
WRK-000086,2024-12,675.95,187.26,352.97,243.85,1460.03
WRK-000086,2025-01,656.76,181.94,342.95,236.93,1418.58
WRK-000086,2025-02,658.53,182.43,343.88,237.57,1422.41
WRK-000086,2025-03,680.69,188.57,355.45,245.56,1470.27
WRK-000086,2025-04,670.12,185.64,349.93,241.75,1447.44
WRK-000086,2025-05,672.3,186.24,351.07,242.53,1452.14
WRK-000086,2025-06,631.67,174.99,329.85,227.88,1364.39
WRK-000086,2025-07,699.49,193.78,365.27,252.34,1510.88
WRK-000086,2025-08,685.71,189.96,358.07,247.37,1481.11
WRK-000086,2025-09,668.71,185.25,349.2,241.24,1444.4
WRK-000086,2025-10,664.98,184.22,347.24,239.89,1436.33
WRK-000086,2025-11,636.41,176.3,332.33,229.59,1374.63
WRK-000086,2025-12,693.19,192.03,361.98,250.07,1497.27
WRK-000086,2026-01,717.14,198.67,374.49,258.71,1549.01
WRK-000086,2026-02,660.47,182.97,344.89,238.27,1426.6
WRK-000087,2024-07,443.67,175.44,272.83,353.46,1245.4
WRK-000087,2024-08,497.53,196.74,305.95,396.36,1396.58
WRK-000087,2024-09,496.42,196.3,305.26,395.47,1393.45
WRK-000087,2024-10,493.06,194.97,303.2,392.8,1384.03
WRK-000087,2024-11,508.25,200.98,312.54,404.91,1426.68
WRK-000087,2024-12,498.85,197.26,306.76,397.41,1400.28
WRK-000087,2025-01,438.78,173.5,269.82,349.55,1231.65
WRK-000087,2025-02,446.87,176.71,274.8,356.01,1254.39
WRK-000087,2025-03,447.89,177.11,275.42,356.81,1257.23
WRK-000087,2025-04,469.53,185.67,288.73,374.06,1317.99
WRK-000087,2025-05,496.85,196.47,305.53,395.82,1394.67
WRK-000087,2025-06,475.2,187.91,292.21,378.57,1333.89
WRK-000087,2025-07,506.55,200.3,311.49,403.55,1421.89
WRK-000087,2025-08,495.9,196.09,304.95,395.07,1392.01
WRK-000087,2025-09,460.85,182.23,283.39,367.14,1293.61
WRK-000087,2025-10,456.49,180.51,280.71,363.67,1281.38
WRK-000087,2025-11,487.01,192.58,299.47,387.98,1367.04
WRK-000087,2025-12,450.19,178.02,276.84,358.65,1263.7
WRK-000087,2026-01,445.05,175.98,273.67,354.55,1249.25
WRK-000087,2026-02,499.26,197.42,307.01,397.74,1401.43
WRK-000088,2024-05,515.12,178.79,384.73,237.69,1316.33
WRK-000088,2024-06,564.12,195.8,421.33,260.3,1441.55
WRK-000088,2024-07,503.87,174.89,376.33,232.5,1287.59
WRK-000088,2024-08,531.9,184.62,397.27,245.43,1359.22
WRK-000088,2024-09,510.95,177.35,381.62,235.76,1305.68
WRK-000088,2024-10,532.0,184.65,397.34,245.48,1359.47
WRK-000088,2024-11,518.26,179.88,387.07,239.13,1324.34
WRK-000088,2024-12,567.92,197.12,424.17,262.05,1451.26
WRK-000088,2025-01,547.92,190.18,409.23,252.82,1400.15
WRK-000088,2025-02,504.34,175.05,376.68,232.71,1288.78
WRK-000088,2025-03,550.86,191.2,411.43,254.18,1407.67
WRK-000088,2025-04,503.39,174.72,375.97,232.27,1286.35
WRK-000088,2025-05,528.2,183.33,394.5,243.72,1349.75
WRK-000088,2025-06,508.85,176.62,380.05,234.8,1300.32
WRK-000088,2025-07,539.55,187.27,402.98,248.96,1378.76
WRK-000088,2025-08,529.84,183.9,395.72,244.48,1353.94
WRK-000088,2025-09,556.39,193.12,415.56,256.73,1421.8
WRK-000088,2025-10,541.34,187.89,404.31,249.79,1383.33
WRK-000088,2025-11,500.21,173.62,373.6,230.81,1278.24
WRK-000088,2025-12,527.27,183.01,393.8,243.29,1347.37
WRK-000088,2026-01,512.85,178.01,383.04,236.64,1310.54
WRK-000088,2026-02,502.53,174.42,375.33,231.88,1284.16
WRK-000089,2024-05,498.85,148.01,268.44,247.05,1162.35
WRK-000089,2024-06,483.09,143.33,259.95,239.24,1125.61
WRK-000089,2024-07,496.22,147.23,267.02,245.75,1156.22
WRK-000089,2024-08,481.46,142.85,259.08,238.44,1121.83
WRK-000089,2024-09,444.31,131.83,239.09,220.04,1035.27
WRK-000089,2024-10,473.24,140.41,254.65,234.37,1102.67
WRK-000089,2024-11,468.19,138.91,251.94,231.87,1090.91
WRK-000089,2024-12,438.79,130.19,236.12,217.31,1022.41
WRK-000089,2025-01,498.75,147.98,268.38,247.0,1162.11
WRK-000089,2025-02,473.86,140.59,254.99,234.67,1104.11
WRK-000089,2025-03,439.74,130.47,236.63,217.78,1024.62
WRK-000089,2025-04,435.74,129.29,234.48,215.8,1015.31
WRK-000089,2025-05,435.33,129.16,234.26,215.6,1014.35
WRK-000089,2025-06,455.53,135.16,245.12,225.6,1061.41
WRK-000089,2025-07,504.73,149.76,271.6,249.96,1176.05
WRK-000089,2025-08,451.5,133.96,242.96,223.6,1052.02
WRK-000089,2025-09,444.03,131.74,238.94,219.9,1034.61
WRK-000089,2025-10,456.88,135.56,245.85,226.27,1064.56
WRK-000089,2025-11,441.35,130.95,237.49,218.57,1028.36
WRK-000089,2025-12,488.35,144.89,262.78,241.85,1137.87
WRK-000089,2026-01,443.77,131.67,238.79,219.77,1034.0
WRK-000089,2026-02,509.86,151.28,274.36,252.51,1188.01
WRK-000090,2024-06,585.11,127.26,386.71,256.0,1355.08
WRK-000090,2024-07,521.86,113.5,344.9,228.32,1208.58
WRK-000090,2024-08,545.34,118.61,360.42,238.6,1262.97
WRK-000090,2024-09,580.21,126.19,383.47,253.85,1343.72
WRK-000090,2024-10,567.03,123.33,374.76,248.09,1313.21
WRK-000090,2024-11,532.2,115.75,351.74,232.85,1232.54
WRK-000090,2024-12,509.57,110.83,336.78,222.95,1180.13
WRK-000090,2025-01,558.41,121.45,369.06,244.32,1293.24
WRK-000090,2025-02,568.4,123.62,375.66,248.69,1316.37
WRK-000090,2025-03,564.36,122.75,372.99,246.92,1307.02
WRK-000090,2025-04,543.22,118.15,359.02,237.67,1258.06
WRK-000090,2025-05,588.34,127.96,388.84,257.41,1362.55
WRK-000090,2025-06,588.21,127.93,388.76,257.35,1362.25
WRK-000090,2025-07,550.24,119.67,363.66,240.74,1274.31
WRK-000090,2025-08,517.95,112.65,342.32,226.61,1199.53
WRK-000090,2025-09,546.96,118.96,361.49,239.3,1266.71
WRK-000090,2025-10,584.0,127.02,385.97,255.51,1352.5
WRK-000090,2025-11,520.64,113.24,344.09,227.79,1205.76
WRK-000090,2025-12,563.29,122.51,372.28,246.45,1304.53
WRK-000090,2026-01,562.67,122.38,371.88,246.18,1303.11
WRK-000090,2026-02,575.01,125.06,380.03,251.58,1331.68
WRK-000091,2024-08,352.77,93.73,229.77,132.11,808.38
WRK-000091,2024-09,380.37,101.07,247.74,142.44,871.62
WRK-000091,2024-10,382.2,101.55,248.93,143.13,875.81
WRK-000091,2024-11,341.06,90.62,222.14,127.72,781.54
WRK-000091,2024-12,385.34,102.39,250.98,144.31,883.02
WRK-000091,2025-01,366.37,97.35,238.62,137.2,839.54
WRK-000091,2025-02,383.86,101.99,250.02,143.75,879.62
WRK-000091,2025-03,392.63,104.32,255.73,147.04,899.72
WRK-000091,2025-04,378.85,100.66,246.75,141.88,868.14
WRK-000091,2025-05,343.26,91.2,223.57,128.54,786.57
WRK-000091,2025-06,390.75,103.82,254.5,146.33,895.4
WRK-000091,2025-07,347.41,92.31,226.27,130.1,796.09
WRK-000091,2025-08,362.55,96.33,236.13,135.77,830.78
WRK-000091,2025-09,360.89,95.89,235.05,135.15,826.98
WRK-000091,2025-10,358.43,95.24,233.45,134.23,821.35
WRK-000091,2025-11,388.44,103.21,253.0,145.47,890.12
WRK-000091,2025-12,378.8,100.65,246.72,141.86,868.03
WRK-000091,2026-01,343.99,91.4,224.05,128.82,788.26
WRK-000091,2026-02,363.25,96.52,236.59,136.03,832.39
WRK-000092,2024-07,595.01,157.54,329.3,255.61,1337.46
WRK-000092,2024-08,589.75,156.15,326.39,253.35,1325.64
WRK-000092,2024-09,552.38,146.26,305.71,237.3,1241.65
WRK-000092,2024-10,591.45,156.6,327.33,254.08,1329.46
WRK-000092,2024-11,551.75,146.09,305.36,237.03,1240.23
WRK-000092,2024-12,604.52,160.06,334.56,259.7,1358.84
WRK-000092,2025-01,601.07,159.15,332.66,258.22,1351.1
WRK-000092,2025-02,597.15,158.11,330.49,256.53,1342.28
WRK-000092,2025-03,571.44,151.3,316.26,245.49,1284.49
WRK-000092,2025-04,561.28,148.61,310.63,241.12,1261.64
WRK-000092,2025-05,600.86,159.09,332.54,258.13,1350.62
WRK-000092,2025-06,601.96,159.38,333.15,258.6,1353.09
WRK-000092,2025-07,571.46,151.31,316.27,245.5,1284.54
WRK-000092,2025-08,613.66,162.48,339.63,263.63,1379.4
WRK-000092,2025-09,531.83,140.81,294.34,228.47,1195.45
WRK-000092,2025-10,567.55,150.27,314.11,243.82,1275.75
WRK-000092,2025-11,552.45,146.27,305.75,237.33,1241.8
WRK-000092,2025-12,605.45,160.31,335.08,260.1,1360.94
WRK-000092,2026-01,577.13,152.81,319.41,247.93,1297.28
WRK-000092,2026-02,577.98,153.03,319.88,248.3,1299.19
WRK-000093,2024-04,469.3,103.54,298.25,155.29,1026.38
WRK-000093,2024-05,535.92,118.24,340.59,177.33,1172.08
WRK-000093,2024-06,474.73,104.74,301.7,157.08,1038.25
WRK-000093,2024-07,478.64,105.61,304.18,158.38,1046.81
WRK-000093,2024-08,536.73,118.42,341.11,177.6,1173.86
WRK-000093,2024-09,519.81,114.69,330.35,172.0,1136.85
WRK-000093,2024-10,539.91,119.13,343.13,178.65,1180.82
WRK-000093,2024-11,496.88,109.63,315.78,164.42,1086.71
WRK-000093,2024-12,465.82,102.78,296.04,154.14,1018.78
WRK-000093,2025-01,529.58,116.85,336.56,175.24,1158.23
WRK-000093,2025-02,537.39,118.57,341.52,177.82,1175.3
WRK-000093,2025-03,537.56,118.61,341.63,177.87,1175.67
WRK-000093,2025-04,480.55,106.03,305.4,159.01,1050.99
WRK-000093,2025-05,527.91,116.48,335.5,174.68,1154.57
WRK-000093,2025-06,499.57,110.22,317.49,165.31,1092.59
WRK-000093,2025-07,463.6,102.29,294.63,153.4,1013.92
WRK-000093,2025-08,464.34,102.45,295.1,153.65,1015.54
WRK-000093,2025-09,489.5,108.0,311.09,161.97,1070.56
WRK-000093,2025-10,492.72,108.71,313.14,163.04,1077.61
WRK-000093,2025-11,488.27,107.73,310.3,161.56,1067.86
WRK-000093,2025-12,523.83,115.58,332.9,173.33,1145.64
WRK-000093,2026-01,526.73,116.22,334.75,174.29,1151.99
WRK-000093,2026-02,499.51,110.21,317.45,165.29,1092.46
WRK-000094,2024-07,551.4,127.24,439.95,369.07,1487.66
WRK-000094,2024-08,536.47,123.79,428.03,359.07,1447.36
WRK-000094,2024-09,544.14,125.56,434.15,364.2,1468.05
WRK-000094,2024-10,581.28,134.13,463.78,389.06,1568.25
WRK-000094,2024-11,545.65,125.91,435.35,365.21,1472.12
WRK-000094,2024-12,560.89,129.43,447.52,375.42,1513.26
WRK-000094,2025-01,513.14,118.41,409.41,343.45,1384.41
WRK-000094,2025-02,522.46,120.56,416.86,349.7,1409.58
WRK-000094,2025-03,506.51,116.88,404.13,339.02,1366.54
WRK-000094,2025-04,507.37,117.08,404.81,339.59,1368.85
WRK-000094,2025-05,582.83,134.49,465.02,390.1,1572.44
WRK-000094,2025-06,578.93,133.59,461.91,387.49,1561.92
WRK-000094,2025-07,540.9,124.81,431.56,362.03,1459.3
WRK-000094,2025-08,546.26,126.05,435.84,365.62,1473.77
WRK-000094,2025-09,530.63,122.45,423.37,355.16,1431.61
WRK-000094,2025-10,568.88,131.27,453.89,380.77,1534.81
WRK-000094,2025-11,525.59,121.28,419.35,351.79,1418.01
WRK-000094,2025-12,544.13,125.56,434.14,364.2,1468.03
WRK-000094,2026-01,556.34,128.38,443.88,372.37,1500.97
WRK-000094,2026-02,546.6,126.13,436.11,365.85,1474.69
WRK-000095,2024-07,306.34,112.41,186.73,152.48,757.96
WRK-000095,2024-08,303.53,111.38,185.02,151.07,751.0
WRK-000095,2024-09,304.15,111.61,185.4,151.39,752.55
WRK-000095,2024-10,294.82,108.18,179.71,146.74,729.45
WRK-000095,2024-11,308.37,113.15,187.97,153.48,762.97
WRK-000095,2024-12,317.91,116.66,193.78,158.23,786.58
WRK-000095,2025-01,311.04,114.13,189.59,154.81,769.57
WRK-000095,2025-02,323.68,118.77,197.3,161.11,800.86
WRK-000095,2025-03,286.87,105.26,174.86,142.78,709.77
WRK-000095,2025-04,316.97,116.31,193.21,157.76,784.25
WRK-000095,2025-05,289.93,106.39,176.73,144.31,717.36
WRK-000095,2025-06,319.44,117.21,194.71,158.99,790.35
WRK-000095,2025-07,293.21,107.59,178.73,145.94,725.47
WRK-000095,2025-08,305.39,112.06,186.15,152.0,755.6
WRK-000095,2025-09,320.16,117.48,195.15,159.35,792.14
WRK-000095,2025-10,301.36,110.58,183.69,149.99,745.62
WRK-000095,2025-11,309.79,113.68,188.84,154.19,766.5
WRK-000095,2025-12,279.3,102.48,170.25,139.01,691.04
WRK-000095,2026-01,302.01,110.82,184.09,150.32,747.24
WRK-000095,2026-02,304.58,111.76,185.65,151.6,753.59
WRK-000096,2024-03,611.49,173.0,399.83,253.02,1437.34
WRK-000096,2024-04,576.79,163.18,377.13,238.66,1355.76
WRK-000096,2024-05,596.23,168.68,389.84,246.7,1401.45
WRK-000096,2024-06,599.24,169.53,391.81,247.95,1408.53
WRK-000096,2024-07,581.73,164.58,380.37,240.7,1367.38
WRK-000096,2024-08,574.88,162.64,375.89,237.87,1351.28
WRK-000096,2024-09,588.73,166.56,384.94,243.6,1383.83
WRK-000096,2024-10,560.96,158.71,366.79,232.11,1318.57
WRK-000096,2024-11,559.31,158.24,365.7,231.43,1314.68
WRK-000096,2024-12,576.65,163.14,377.05,238.6,1355.44
WRK-000096,2025-01,525.26,148.61,343.45,217.34,1234.66
WRK-000096,2025-02,526.78,149.03,344.43,217.97,1238.21
WRK-000096,2025-03,581.57,164.53,380.26,240.64,1367.0
WRK-000096,2025-04,554.97,157.01,362.87,229.63,1304.48
WRK-000096,2025-05,593.99,168.05,388.38,245.78,1396.2
WRK-000096,2025-06,604.79,171.11,395.45,250.25,1421.6
WRK-000096,2025-07,540.34,152.87,353.3,223.58,1270.09
WRK-000096,2025-08,555.33,157.11,363.1,229.78,1305.32
WRK-000096,2025-09,610.96,172.85,399.48,252.8,1436.09
WRK-000096,2025-10,590.84,167.16,386.33,244.47,1388.8
WRK-000096,2025-11,526.85,149.06,344.48,218.0,1238.39
WRK-000096,2025-12,539.86,152.73,352.99,223.38,1268.96
WRK-000096,2026-01,543.19,153.68,355.17,224.76,1276.8
WRK-000096,2026-02,614.68,173.9,401.91,254.34,1444.83
WRK-000097,2024-05,311.99,92.54,205.93,93.42,703.88
WRK-000097,2024-06,307.04,91.07,202.66,91.94,692.71
WRK-000097,2024-07,343.37,101.84,226.64,102.82,774.67
WRK-000097,2024-08,318.36,94.43,210.13,95.33,718.25
WRK-000097,2024-09,327.9,97.26,216.43,98.18,739.77
WRK-000097,2024-10,334.7,99.27,220.91,100.22,755.1
WRK-000097,2024-11,307.53,91.21,202.98,92.08,693.8
WRK-000097,2024-12,311.34,92.34,205.5,93.22,702.4
WRK-000097,2025-01,329.79,97.82,217.67,98.75,744.03
WRK-000097,2025-02,318.99,94.61,210.55,95.52,719.67
WRK-000097,2025-03,325.09,96.42,214.57,97.34,733.42
WRK-000097,2025-04,298.2,88.45,196.82,89.29,672.76
WRK-000097,2025-05,302.3,89.66,199.53,90.52,682.01
WRK-000097,2025-06,341.61,101.32,225.48,102.29,770.7
WRK-000097,2025-07,297.43,88.22,196.32,89.06,671.03
WRK-000097,2025-08,343.62,101.92,226.8,102.89,775.23
WRK-000097,2025-09,321.76,95.44,212.38,96.35,725.93
WRK-000097,2025-10,336.23,99.73,221.92,100.68,758.56
WRK-000097,2025-11,310.79,92.18,205.13,93.06,701.16
WRK-000097,2025-12,304.37,90.28,200.89,91.14,686.68
WRK-000097,2026-01,327.08,97.01,215.88,97.94,737.91
WRK-000097,2026-02,332.73,98.69,219.61,99.63,750.66
WRK-000098,2024-03,537.38,137.1,312.04,354.66,1341.18
WRK-000098,2024-04,563.69,143.82,327.31,372.02,1406.84
WRK-000098,2024-05,568.84,145.13,330.3,375.42,1419.69
WRK-000098,2024-06,521.62,133.08,302.89,344.26,1301.85
WRK-000098,2024-07,520.33,132.75,302.14,343.41,1298.63
WRK-000098,2024-08,565.06,144.17,328.11,372.93,1410.27
WRK-000098,2024-09,561.67,143.3,326.14,370.69,1401.8
WRK-000098,2024-10,513.18,130.93,297.99,338.69,1280.79
WRK-000098,2024-11,583.47,148.86,338.8,385.08,1456.21
WRK-000098,2024-12,515.78,131.59,299.49,340.4,1287.26
WRK-000098,2025-01,561.0,143.13,325.75,370.25,1400.13
WRK-000098,2025-02,515.56,131.54,299.37,340.26,1286.73
WRK-000098,2025-03,518.67,132.33,301.17,342.31,1294.48
WRK-000098,2025-04,578.62,147.63,335.98,381.88,1444.11
WRK-000098,2025-05,582.5,148.62,338.23,384.44,1453.79
WRK-000098,2025-06,587.99,150.02,341.42,388.06,1467.49
WRK-000098,2025-07,519.29,132.49,301.53,342.72,1296.03
WRK-000098,2025-08,508.22,129.66,295.1,335.42,1268.4
WRK-000098,2025-09,546.33,139.39,317.23,360.57,1363.52
WRK-000098,2025-10,568.87,145.14,330.32,375.44,1419.77
WRK-000098,2025-11,587.94,150.0,341.39,388.03,1467.36
WRK-000098,2025-12,551.31,140.66,320.13,363.86,1375.96
WRK-000098,2026-01,519.54,132.55,301.68,342.89,1296.66
WRK-000098,2026-02,505.95,129.08,293.78,333.92,1262.73
WRK-000099,2024-06,517.34,158.8,330.1,127.07,1133.31
WRK-000099,2024-07,507.23,155.69,323.65,124.59,1111.16
WRK-000099,2024-08,509.5,156.39,325.1,125.15,1116.14
WRK-000099,2024-09,516.85,158.65,329.79,126.95,1132.24
WRK-000099,2024-10,515.5,158.23,328.93,126.62,1129.28
WRK-000099,2024-11,487.69,149.7,311.18,119.79,1068.36
WRK-000099,2024-12,494.6,151.82,315.59,121.49,1083.5
WRK-000099,2025-01,489.79,150.34,312.52,120.3,1072.95
WRK-000099,2025-02,455.18,139.72,290.44,111.8,997.14
WRK-000099,2025-03,484.04,148.58,308.85,118.89,1060.36
WRK-000099,2025-04,448.48,137.66,286.16,110.16,982.46
WRK-000099,2025-05,456.74,140.2,291.44,112.19,1000.57
WRK-000099,2025-06,450.85,138.39,287.68,110.74,987.66
WRK-000099,2025-07,462.38,141.93,295.03,113.57,1012.91
WRK-000099,2025-08,512.99,157.46,327.33,126.0,1123.78
WRK-000099,2025-09,447.37,137.32,285.45,109.88,980.02
WRK-000099,2025-10,496.67,152.46,316.92,122.0,1088.05
